"Country or Territory","Station Name","WMO Station Number","National Station Id Number","Period","Element-Statistic Qualifier Code","Statistic Description","Unit","Jan","Jan Footnotes","Feb","Feb Footnotes","Mar","Mar Footnotes","Apr","Apr Footnotes","May","May Footnotes","Jun","Jun Footnotes","Jul","Jul Footnotes","Aug","Aug Footnotes","Sep","Sep Footnotes","Oct","Oct Footnotes","Nov","Nov Footnotes","Dec","Dec Footnotes","Annual","Annual Footnotes","Annual NCDC Computed Value","Annual NCDC Computed Value Footnotes"
"RUSSIAN FEDERATION (EUROPE)","REBOLY","22602","","1961-1990","","Mean Value","hPa","1016.7","","1019.4","","1017.6","","1017.1","","1019.9","","1015.6","","1015.3","","1014.0","","1014.6","","1015.1","","1013.0","","1012.9","","-9999.9","1","1015.9",""
"RUSSIAN FEDERATION (EUROPE)","ONEGA","22641","","1961-1990","","Mean Value","hPa","1014.0","","1015.4","","1013.9","","1013.3","","1016.7","","1012.3","","1011.4","","1012.2","","1010.9","","1010.6","","1009.1","","1009.4","","-9999.9","1","1012.4",""
"RUSSIAN FEDERATION (EUROPE)","SORTOVALA","22802","","1961-1990","","Mean Value","hPa","1013.6","","1015.8","","1013.3","","1013.8","","1016.4","","1012.6","","1011.5","","1012.0","","1011.6","","1012.5","","1010.3","","1010.1","","-9999.9","1","1012.8",""
"RUSSIAN FEDERATION (EUROPE)","PETROZAVODSK","22820","","1961-1990","","Mean Value","hPa","1013.0","","1015.7","","1014.2","","1014.0","","1016.3","","1012.4","","1011.5","","1012.2","","1011.9","","1012.7","","1010.7","","1009.5","","-9999.9","1","1012.8",""
"RUSSIAN FEDERATION (EUROPE)","VYTEGRA","22837","","1961-1990","","Mean Value","hPa","1015.0","","1017.4","","1015.4","","1013.7","","1016.4","","1012.4","","1011.5","","1012.5","","1012.0","","1012.7","","1011.2","","1011.7","","-9999.9","1","1013.5",""
"RUSSIAN FEDERATION (EUROPE)","KOTLAS","22887","","1961-1990","","Mean Value","hPa","1017.2","","1018.6","","1017.3","","1014.0","","1015.9","","1011.4","","1010.9","","1012.4","","1012.4","","1012.8","","1013.2","","1013.6","","-9999.9","1","1014.1",""
"RUSSIAN FEDERATION (EUROPE)","LENINGRAD/PULKOVO &","26063","","1961-1990","","Mean Value","hPa","1014.8","","1016.2","","1014.5","","1013.0","","1016.1","","1012.6","","1011.5","","1012.2","","1012.1","","1013.6","","1011.2","","1010.9","","-9999.9","1","1013.2",""
"RUSSIAN FEDERATION (EUROPE)","NOVGOROD","26179","","1961-1990","","Mean Value","hPa","1015.5","","1017.2","","1015.2","","1013.7","","1015.8","","1012.6","","1011.7","","1012.7","","1013.1","","1014.9","","1012.3","","1012.7","","-9999.9","1","1014.0",""
"RUSSIAN FEDERATION (EUROPE)","PSKOV","26258","","1961-1990","","Mean Value","hPa","1015.2","","1017.2","","1014.9","","1013.5","","1016.0","","1012.9","","1012.2","","1012.9","","1013.3","","1015.2","","1012.9","","1012.3","","-9999.9","1","1014.0",""
"RUSSIAN FEDERATION (EUROPE)","VELIKIE LUKI","26477","","1961-1990","","Mean Value","hPa","1016.8","","1018.4","","1016.3","","1014.3","","1015.7","","1013.2","","1012.1","","1013.5","","1015.1","","1016.9","","1014.4","","1014.2","","-9999.9","1","1015.1",""
"RUSSIAN FEDERATION (EUROPE)","KALININGRAD","26702","","1961-1990","","Mean Value","hPa","1017.1","","1017.6","","1016.8","","1015.1","","1017.3","","1015.8","","1015.5","","1016.1","","1017.0","","1018.5","","1014.9","","1016.5","","-9999.9","1","1016.5",""
"RUSSIAN FEDERATION (EUROPE)","SMOLENSK","26781","","1961-1990","","Mean Value","hPa","1018.4","","1019.9","","1017.8","","1014.2","","1015.9","","1012.7","","1012.4","","1014.1","","1015.3","","1017.9","","1016.5","","1015.5","","-9999.9","1","1015.9",""
"RUSSIAN FEDERATION (EUROPE)","VOLOGDA","27037","","1961-1990","","Mean Value","hPa","1016.7","","1019.0","","1017.3","","1014.0","","1016.0","","1012.0","","1011.1","","1012.8","","1013.1","","1014.1","","1013.6","","1013.8","","-9999.9","1","1014.5",""
"RUSSIAN FEDERATION (EUROPE)","TOT'MA","27051","","1961-1990","","Mean Value","hPa","1017.8","","1019.4","","1018.3","","1014.8","","1016.2","","1012.2","","1011.3","","1013.1","","1013.3","","1014.0","","1013.9","","1014.0","","-9999.9","1","1014.9",""
"RUSSIAN FEDERATION (EUROPE)","KIROV","27196","","1961-1990","","Mean Value","hPa","1018.2","","1020.5","","1018.9","","1016.6","","1015.3","","1011.0","","1009.9","","1012.3","","1013.4","","1014.5","","1015.9","","1016.5","","-9999.9","1","1015.2",""
"RUSSIAN FEDERATION (EUROPE)","KOSTROMA","27333","","1961-1990","","Mean Value","hPa","1017.9","","1020.2","","1017.9","","1015.7","","1016.2","","1012.4","","1011.5","","1013.4","","1014.5","","1016.1","","1015.6","","1015.4","","-9999.9","1","1015.6",""
"RUSSIAN FEDERATION (EUROPE)","GOR'KIJ","27553","","1961-1990","","Mean Value","hPa","1018.9","","1021.1","","1019.3","","1016.2","","1016.0","","1011.9","","1010.9","","1013.1","","1015.1","","1016.8","","1016.4","","1016.9","","-9999.9","1","1016.1",""
"RUSSIAN FEDERATION (EUROPE)","KAZAN'","27595","","1961-1990","","Mean Value","hPa","1020.4","","1022.1","","1021.7","","1017.1","","1015.8","","1011.6","","1010.1","","1013.1","","1015.0","","1015.7","","1019.2","","1019.3","","-9999.9","1","1016.8",""
"RUSSIAN FEDERATION (EUROPE)","MOSCOW","27612","","1961-1990","","Mean Value","hPa","1019.3","","1020.0","","1018.3","","1015.4","","1015.8","","1012.4","","1011.4","","1013.6","","1015.0","","1017.5","","1016.3","","1016.2","","-9999.9","1","1015.9",""
"RUSSIAN FEDERATION (EUROPE)","ELAT'MA","27648","","1961-1990","","Mean Value","hPa","1020.2","","1022.0","","1020.3","","1015.2","","1016.3","","1012.0","","1011.1","","1013.6","","1015.1","","1017.6","","1017.6","","1017.3","","-9999.9","1","1016.5",""
"RUSSIAN FEDERATION (EUROPE)","PAVELEC","27823","","1961-1990","","Mean Value","hPa","1020.1","","1021.5","","1021.0","","1015.9","","1016.6","","1012.7","","1011.8","","1014.2","","1016.0","","1018.8","","1018.4","","1017.9","","-9999.9","1","1017.1",""
"RUSSIAN FEDERATION (EUROPE)","TAMBOV","27947","","1961-1990","","Mean Value","hPa","1020.9","","1022.5","","1021.2","","1016.2","","1016.3","","1012.3","","1011.3","","1013.9","","1016.1","","1019.4","","1019.5","","1018.4","","-9999.9","1","1017.3",""
"RUSSIAN FEDERATION (EUROPE)","VASILEVICI","33038","","1961-1990","","Mean Value","hPa","1018.9","","1019.8","","1017.9","","1014.0","","1015.5","","1013.3","","1013.1","","1014.9","","1016.7","","1019.3","","1017.7","","1016.6","","-9999.9","1","1016.5",""
"RUSSIAN FEDERATION (EUROPE)","NIKOLAEV","33846","","1961-1990","","Mean Value","hPa","1019.7","","1019.4","","1018.4","","1014.2","","1015.4","","1012.6","","1012.5","","1014.3","","1017.0","","1020.2","","1019.9","","1017.7","","-9999.9","1","1016.8",""
"RUSSIAN FEDERATION (EUROPE)","KERC'","33983","","1961-1990","","Mean Value","hPa","1019.3","","1018.8","","1016.7","","1014.2","","1013.0","","1012.4","","1011.4","","1012.5","","1016.0","","1019.4","","1019.5","","1018.9","","-9999.9","1","1016.0",""
"RUSSIAN FEDERATION (EUROPE)","KURSK","34009","","1961-1990","","Mean Value","hPa","1019.8","","1021.3","","1019.9","","1015.0","","1015.9","","1012.4","","1012.1","","1014.1","","1016.5","","1019.8","","1019.0","","1018.3","","-9999.9","1","1017.0",""
"RUSSIAN FEDERATION (EUROPE)","VORONEZ","34122","","1961-1990","","Mean Value","hPa","1020.7","","1022.1","","1020.7","","1015.6","","1016.0","","1012.2","","1011.6","","1013.8","","1016.5","","1019.8","","1019.7","","1018.6","","-9999.9","1","1017.3",""
"RUSSIAN FEDERATION (EUROPE)","SARATOV","34172","","1961-1990","","Mean Value","hPa","1023.2","","1024.4","","1022.2","","1017.9","","1016.9","","1012.3","","1010.4","","1013.9","","1017.1","","1019.0","","1021.5","","1021.6","","-9999.9","1","1018.4",""
"RUSSIAN FEDERATION (EUROPE)","ALEKSANDROV-GAJ","34391","","1961-1990","","Mean Value","hPa","1022.9","","1024.4","","1022.2","","1017.3","","1016.4","","1011.4","","1008.5","","1013.0","","1016.5","","1019.6","","1022.5","","1020.0","","-9999.9","1","1017.9",""
"RUSSIAN FEDERATION (EUROPE)","ROSTOV-NA-DONU","34731","","1961-1990","","Mean Value","hPa","1021.4","","1021.2","","1020.0","","1015.4","","1015.1","","1012.3","","1011.5","","1013.0","","1016.8","","1020.9","","1021.2","","1020.2","","-9999.9","1","1017.4",""
"RUSSIAN FEDERATION (EUROPE)","PRIMORSKO-AHTARSK","34824","","1961-1990","","Mean Value","hPa","1019.4","","1020.1","","1018.2","","1014.5","","1014.6","","1012.0","","1011.3","","1012.3","","1016.1","","1020.0","","1020.2","","1018.9","","-9999.9","1","1016.5",""
"RUSSIAN FEDERATION (EUROPE)","ELISTA","34861","","1961-1990","","Mean Value","hPa","1022.7","","1023.4","","1021.1","","1015.9","","1015.2","","1012.0","","1011.6","","1012.6","","1016.8","","1020.9","","1022.3","","1021.0","","-9999.9","1","1018.0",""
"RUSSIAN FEDERATION (EUROPE)","JASKUL'","34866","","1961-1990","","Mean Value","hPa","1023.1","","1022.9","","1021.2","","1016.2","","1015.3","","1011.8","","1010.6","","1012.6","","1016.9","","1021.5","","1022.7","","1021.9","","-9999.9","1","1018.1",""
"RUSSIAN FEDERATION (EUROPE)","ASTRAHAN'","34880","","1961-1990","","Mean Value","hPa","1024.3","","1024.7","","1022.1","","1017.6","","1016.3","","1012.9","","1011.3","","1013.9","","1018.4","","1023.5","","1024.3","","1023.6","","-9999.9","1","1019.4",""
"RUSSIAN FEDERATION (EUROPE)","KRASNODAR","34929","","1961-1990","","Mean Value","hPa","1020.2","","1019.5","","1018.2","","1014.5","","1014.4","","1012.2","","1010.9","","1012.1","","1016.1","","1019.8","","1020.2","","1019.3","","-9999.9","1","1016.4",""
"RUSSIAN FEDERATION (EUROPE)","TUAPSE (STREAM)","37018","","1961-1990","","Mean Value","hPa","1019.0","","1018.2","","1017.3","","1014.5","","1011.9","","1012.6","","1011.0","","1011.6","","1015.3","","1018.6","","1019.0","","1018.7","","-9999.9","1","1015.6",""
"RUSSIAN FEDERATION (EUROPE)","ARMAVIR","37031","","1961-1990","","Mean Value","hPa","1021.0","","1020.3","","1018.9","","1014.7","","1014.7","","1012.5","","1011.3","","1012.2","","1016.4","","1020.4","","1021.0","","1020.3","","-9999.9","1","1017.0",""
"RUSSIAN FEDERATION (EUROPE)","PJATIGORSK","37050","","1961-1990","","Mean Value","hPa","1020.6","","1019.8","","1017.8","","1013.6","","1013.3","","1011.1","","1009.6","","1010.7","","1014.9","","1019.3","","1020.3","","1019.5","","-9999.9","1","1015.9",""
"RUSSIAN FEDERATION (EUROPE)","SOCI","37099","","1961-1990","","Mean Value","hPa","1019.3","","1018.3","","1017.4","","1014.7","","1014.5","","1012.5","","1011.0","","1011.6","","1017.9","","1018.6","","1019.4","","1019.0","","-9999.9","1","1016.2",""
"RUSSIAN FEDERATION (EUROPE)","GORZNYJ","37235","","1961-1990","","Mean Value","hPa","1022.5","","1022.2","","1020.1","","1015.2","","1014.7","","1012.0","","1010.7","","1011.8","","1016.4","","1020.9","","1022.0","","1021.6","","-9999.9","1","1017.5",""
"RUSSIAN FEDERATION (EUROPE)","MAHACKALA","37472","","1961-1990","","Mean Value","hPa","1027.9","","1026.0","","1024.5","","1020.0","","1019.6","","1016.5","","1014.2","","1016.2","","1020.3","","1024.9","","1025.9","","1023.9","","-9999.9","1","1021.7",""
"SAUDI ARABIA","DHAHRAN","40416","","1961-1990","","Mean Value","hPa","1018.8","","1017.0","","1013.9","","1010.9","","1007.0","","1001.3","","997.6","","999.4","","1005.2","","1012.2","","1016.9","","1018.9","","-9999.9","1","1009.9",""
"SAUDI ARABIA","RIYADH OLD","40438","","1961-1990","","Mean Value","hPa","1018.8","","1016.5","","1013.2","","1009.9","","1006.4","","1001.9","","998.6","","1000.2","","1005.5","","1012.3","","1016.8","","1019.0","","-9999.9","1","1009.9",""
"SAUDI ARABIA","JEDDAH","41024","","1961-1990","","Mean Value","hPa","1013.5","","1012.6","","1010.5","","1008.3","","1006.7","","1004.3","","1003.3","","1003.7","","1005.5","","1009.6","","1011.9","","1013.5","","-9999.9","1","1008.6",""
"SENEGAL","SAINT-LOUIS","61600","","1961-1990","","Mean Value","hPa","1013.9","","1012.7","","1011.9","","1011.3","","1011.5","","1012.4","","1012.3","","1012.0","","1012.1","","1011.8","","1012.4","","1013.7","","-9999.9","1","1012.3",""
"SENEGAL","PODOR","61612","","1961-1990","","Mean Value","hPa","1014.3","","1012.7","","1011.5","","1010.4","","1010.4","","1011.3","","1011.7","","1011.5","","1011.7","","1011.5","","1012.4","","1014.1","","-9999.9","1","1012.0",""
"SENEGAL","MATAM","61630","","1961-1990","","Mean Value","hPa","1012.8","","1011.2","","1009.9","","1008.6","","1008.6","","1010.1","","1011.0","","1010.9","","1011.0","","1010.5","","1011.4","","1012.7","","-9999.9","1","1010.7",""
"SENEGAL","DAKAR-YOFF","61641","","1961-1990","","Mean Value","hPa","1013.2","","1012.3","","1011.7","","1011.3","","1012.1","","1012.7","","1012.7","","1012.0","","1012.1","","1011.8","","1012.2","","1013.0","","-9999.9","1","1012.3",""
"SENEGAL","KAOLACK","61679","","1961-1990","","Mean Value","hPa","1012.9","","1011.6","","1010.8","","1010.4","","1010.9","","1011.7","","1012.7","","1012.5","","1012.6","","1012.0","","1011.9","","1012.8","","-9999.9","1","1011.9",""
"SENEGAL","TAMBACOUNDA","61687","","1961-1990","","Mean Value","hPa","1011.7","","1010.3","","1009.3","","1008.6","","1009.2","","1011.3","","1012.1","","1011.9","","1011.7","","1011.1","","1010.8","","1011.6","","-9999.9","1","1010.8",""
"SENEGAL","ZIGUINCHOR","61695","","1961-1990","","Mean Value","hPa","1011.9","","1010.8","","1010.3","","1010.1","","1011.0","","1012.6","","1013.0","","1012.5","","1012.0","","1011.8","","1011.4","","1011.9","","-9999.9","1","1011.6",""
"SENEGAL","KOLDA","61698","","1971-1990","","Mean Value","hPa","1011.4","","1010.4","","1009.7","","1014.3","","1010.5","","1012.2","","1012.6","","1012.2","","1012.1","","1011.7","","1011.2","","1011.6","","-9999.9","1","1011.7",""
"SENEGAL","KEDOUGOU","61699","","1971-1990","","Mean Value","hPa","1011.1","","1009.5","","1008.4","","1007.7","","1008.7","","1011.1","","1011.7","","1011.6","","1011.4","","1010.7","","1010.4","","1010.5","","-9999.9","1","1010.2",""
"SEYCHELLES","SEYCHELLES INTL AP","63980","","1971-1990","","Mean Value","hPa","1011.4","","1011.1","","1010.8","","1010.4","","1011.0","","1012.1","","1012.6","","1012.8","","1012.6","","1012.3","","1011.8","","1011.5","","-9999.9","1","1011.7",""
"SIERRA LEONE","LUNGI","61000","00000001","1960-1990","","Mean Value","hPa","1010.3","","1009.9","","1009.8","","1009.8","","1010.8","","1012.3","","1013.0","","1012.6","","1012.1","","1011.3","","1010.6","","1010.4","","-9999.9","1","1011.1",""
"SIERRA LEONE","FREETOWN","61856","","1960-1990","","Mean Value","hPa","1011.4","","1011.0","","1010.9","","1010.8","","1011.8","","1013.4","","1014.1","","1013.8","","1013.2","","1012.4","","1011.6","","1011.4","","-9999.9","1","1012.1",""
"SIERRA LEONE","BONTHE","61866","","1960-1990","","Mean Value","hPa","1011.0","","1010.6","","1010.5","","1010.6","","1011.5","","1013.0","","1014.0","","1013.7","","1013.1","","1012.4","","1011.6","","1011.3","","-9999.9","1","1011.9",""
"SIERRA LEONE","BO","61881","","1960-1990","","Mean Value","hPa","1011.3","","1010.8","","1010.6","","1010.5","","1011.6","","1012.9","","1013.8","","1013.5","","1013.1","","1012.2","","1011.7","","1011.5","","-9999.9","1","1012.0",""
"SIERRA LEONE","KABALA","61886","","1960-1990","","Mean Value","hPa","1010.7","","1009.7","","1009.3","","1009.4","","1010.5","","1012.1","","1012.8","","1012.6","","1012.3","","1011.7","","1011.2","","1011.3","","-9999.9","1","1011.1",""
"SIERRA LEONE","DARU","61891","","1960-1990","","Mean Value","hPa","1010.3","","1009.5","","1009.2","","1009.3","","1010.4","","1012.1","","1012.8","","1012.5","","1011.9","","1011.2","","1010.6","","1010.6","","-9999.9","1","1010.9",""
"SINGAPORE","SINGAPORE/CHANGI","48698","","1961-1990","","Mean Value","hPa","1010.4","","1010.1","","1009.7","","1008.9","","1008.4","","1008.9","","1009.1","","1009.3","","1009.6","","1009.6","","1009.6","","1010.0","","1009.5","","1009.5",""
"SLOVAKIA","HURBANOVO","11858","","1961-1990","","Mean Value","hPa","1020.0","","1017.8","","1016.5","","1013.5","","1014.6","","1014.7","","1015.5","","1015.7","","1018.1","","1019.9","","1018.4","","1019.0","","-9999.9","1","1017.0",""
"SLOVAKIA","POPRAD","11934","","1961-1990","","Mean Value","hPa","1019.8","","1018.1","","1016.8","","1013.9","","1015.1","","1014.8","","1015.5","","1016.2","","1018.3","","1020.3","","1018.3","","1018.7","","-9999.9","1","1017.1",""
"SLOVENIA","LJUBLJANA","13015","","1961-1990","","Mean Value","hPa","1020.7","","1018.2","","1016.9","","1014.0","","1015.0","","1015.4","","1016.0","","1016.1","","1018.5","","1020.0","","1019.0","","1019.9","","-9999.9","1","1017.5",""
"SOLOMON ISLANDS","AUKI","91507","","1962-1990","","Mean Value","hPa","1007.0","","1007.0","","1008.0","","1008.0","","1009.0","","1009.0","","1009.0","","1010.0","","1010.0","","1009.0","","1008.0","","1007.0","","-9999.9","1","1008.4",""
"SPAIN","LA CORUNA","8001","","1961-1990","","Mean Value","hPa","1019.6","","1017.4","","1018.7","","1016.4","","1017.3","","1018.7","","1019.6","","1019.0","","1018.5","","1015.7","","1017.1","","1019.4","","-9999.9","1","1018.1",""
"SPAIN","OVIEDO","8015","","1973-1990","","Mean Value","hPa","1021.0","","1017.4","","1018.7","","1015.9","","1016.1","","1018.1","","1018.8","","1018.5","","1018.7","","1017.2","","1019.1","","1019.2","","-9999.9","1","1018.2",""
"SPAIN","SANTANDER","8023","","1961-1990","","Mean Value","hPa","1020.3","","1018.3","","1019.4","","1017.5","","1018.1","","1019.9","","1020.6","","1019.8","","1019.6","","1018.3","","1018.8","","1019.9","","-9999.9","1","1019.2",""
"SPAIN","SAN SEBASTIAN/IGUELDO","8027","","1961-1990","","Mean Value","hPa","1020.3","","1018.1","","1019.0","","1016.6","","1017.3","","1019.1","","1019.8","","1018.9","","1019.0","","1018.3","","1018.6","","1019.9","","-9999.9","1","1018.7",""
"SPAIN","VIGO/PEINADOR","8045","","1961-1990","","Mean Value","hPa","1021.1","","1018.5","","1019.2","","1016.5","","1017.2","","1018.0","","1018.4","","1018.4","","1018.5","","1018.2","","1019.1","","1020.5","","-9999.9","1","1018.6",""
"SPAIN","BURGOS/VILLAFRIA","8075","","1961-1990","","Mean Value","hPa","1023.3","","1020.3","","1019.8","","1017.8","","1016.2","","1017.6","","1017.4","","1017.2","","1018.6","","1019.1","","1021.1","","1022.0","","-9999.9","1","1019.2",""
"SPAIN","LOGRONO/AGONCILLO","8084","","1961-1990","","Mean Value","hPa","1021.2","","1018.6","","1018.4","","1015.5","","1015.6","","1016.5","","1016.8","","1016.4","","1017.6","","1018.3","","1019.0","","1020.4","","-9999.9","1","1017.9",""
"SPAIN","VALLADOLID","8141","","1961-1990","","Mean Value","hPa","1023.0","","1018.7","","1018.5","","1014.6","","1014.5","","1015.3","","1015.2","","1015.0","","1017.0","","1017.5","","1020.4","","1021.7","","-9999.9","1","1017.6",""
"SPAIN","ZARAGOZA/AEROPUERTO","8160","","1961-1990","","Mean Value","hPa","1020.7","","1018.0","","1017.6","","1014.5","","1014.8","","1015.7","","1015.8","","1015.6","","1017.2","","1017.9","","1018.6","","1020.2","","-9999.9","1","1017.2",""
"SPAIN","BARCELONA/AEROPUERTO","8181","","1962-1990","","Mean Value","hPa","1018.1","","1015.9","","1015.8","","1014.1","","1015.1","","1016.3","","1016.5","","1016.0","","1017.2","","1017.2","","1016.8","","1017.3","","-9999.9","1","1016.4",""
"SPAIN","GERONA/COSTA BRAVA","8184","","1973-1990","","Mean Value","hPa","1019.5","","1016.9","","1016.9","","1014.3","","1014.9","","1015.6","","1016.0","","1016.3","","1017.8","","1017.3","","1018.4","","1018.6","","-9999.9","1","1016.9",""
"SPAIN","MADRID/BARAJAS","8221","","1961-1990","","Mean Value","hPa","1022.7","","1019.2","","1018.2","","1014.6","","1013.0","","1014.7","","1014.4","","1014.1","","1016.6","","1018.2","","1019.6","","1021.9","","-9999.9","1","1017.3",""
"SPAIN","MADRID","8222","","1961-1990","","Mean Value","hPa","1023.8","","1020.9","","1020.3","","1016.3","","1016.0","","1016.4","","1016.2","","1015.8","","1018.4","","1019.8","","1021.1","","1023.3","","-9999.9","1","1019.0",""
"SPAIN","TORTOSA","8238","","1961-1990","","Mean Value","hPa","1017.9","","1015.7","","1015.6","","1013.0","","1013.9","","1015.0","","1015.3","","1014.8","","1016.1","","1016.2","","1016.2","","1017.5","","-9999.9","1","1015.6",""
